anime_id,name,genre,type,episodes,rating,members,Index
31924,Monchhichiisu,Kids,TV,20,4.8,39,9608
18743,Money Wars: Nerawareta Waterfront Keikaku,Seinen,OVA,1,5.05,130,9609
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,"Action, Comedy",Special,2,6.08,227,9610
19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,"Action, Comedy, Ecchi, Parody",Special,1,6.2,105,9611
2741,Monkey Turn V,"Action, Drama, Sports",TV,25,7.13,245,9612
22221,Monoshiri Daigaku: Ashita no Calendar,Historical,TV,1274,6.8,112,9613
30117,Monpy,"Adventure, Kids",TV,18,5.67,35,9614
24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,1,4.94,146,9615
33724,Monster Strike The Movie: Hajimari no Basho e,"Action, Fantasy, Game",Movie,1,6.75,978,9616
25541,Moom,Kids,Movie,1,6,100,9617
30397,Mori no Kuma-san,Slice of Life,Movie,1,3.96,101,9618
31369,Mori no Ongakudan,"Comedy, Music",ONA,Unknown,4.92,93,9619
7529,Mori no Ongakukai,Comedy,Movie,1,6.13,105,9620
33116,Mori no Ongakutai,"Fantasy, Kids",Movie,1,4.69,47,9621
29427,Mori no Ratio,"Adventure, Fantasy, Kids",TV,Unknown,5,61,9622
20173,Mori no Senshi Bonolon,"Adventure, Fantasy, Kids",TV,26,4.57,66,9623
12613,Morizo to Kikkoro,Kids,TV,52,5.42,76,9624
26281,Mother Teresa,"Drama, Historical, Kids",OVA,1,7.25,52,9625
26115,Moudouken Quill no Isshou,Drama,OVA,1,6.2,57,9626
20001,Mouretsu Atarou,"Comedy, Kids, Slice of Life",TV,90,6.33,80,9627
12391,Mouretsu Atarou (1990),"Comedy, Kids, Slice of Life",TV,34,7.1,103,9628
31643,Mr. Deniroo in Henteko Mushi,"Comedy, Kids, Slice of Life",Special,1,4.4,52,9629
17603,Mr. Pen Pen,"Comedy, Kids, Shoujo",Special,1,6.13,74,9630
17605,Mr. Pen Pen II,"Comedy, Kids, Shoujo",Special,1,5.78,63,9631
31638,Mr. Shape,"Comedy, Kids",Special,3,4.71,54,9632
31639,Mr. Shape: High Touch Taisou,"Kids, Music",ONA,1,4.11,65,9633
2735,Mugen Senki Portriss,"Action, Mecha, Sci-Fi, Shounen",TV,52,5.33,161,9634
16796,Mujeokcheorin Rambot,"Action, Mecha, Shounen, Space",Movie,1,3.36,74,9635
31878,Mukashi Toilet ga Kowakatta!,"Kids, Music",Music,1,4.92,45,9636
33694,Mukidashi no Koushi,"Comedy, Music",ONA,1,4,83,9637
30944,Muku Hatojuu no Meiken Monogatari,"Adventure, Drama, Kids",OVA,1,7,46,9638
29895,Muku no Ki no Hanashi,Kids,Movie,1,4.04,84,9639
9948,Music Up,Music,TV,52,6.23,147,9640
33479,Muzumuzu Eighteen,Slice of Life,TV,Unknown,3.8,72,9641
33537,My Home,Slice of Life,ONA,1,5.14,45,9642
14253,My Melody no Akazukin,"Fantasy, Kids",Movie,1,5.6,146,9643
30468,My Melody no Akazukin (OVA),"Fantasy, Kids",OVA,1,5.71,74,9644
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",TV,41,4.75,43,9645
17100,Nae Ireumeun Dokgotak,Sports,Movie,1,5,66,9646
23713,Nagareboshi no Okurimono,"Fantasy, Kids",OVA,1,6.29,45,9647
3465,Nagasaki 1945: Angelus no Kane,"Drama, Historical, Military",Movie,1,6.61,346,9648
26147,Nagasaki no Kouma,"Historical, Kids",Movie,1,7.33,50,9649
32776,Nagisa,Music,Music,1,3.85,69,9650
33485,Naita Aka Oni,"Demons, Kids",Movie,1,5.08,47,9651
26305,Naita Aka Oni (OVA),"Demons, Drama, Kids",OVA,1,5.75,48,9652
26103,Namae... Sore wa Moeru Inochi,"Drama, Kids",OVA,1,8.33,50,9653
19817,Namakemono ga Miteta,"Music, Seinen, Slice of Life",OVA,2,6.42,65,9654
32876,Nameko: Sekai no Tomodachi,Comedy,TV,Unknown,5.6,261,9655
33583,Nana Moon,"Fantasy, Kids",TV,52,6,36,9656
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,"Comedy, Supernatural",TV,Unknown,,129,9657
26335,Nanatsu no Hoshi,"Drama, Kids",OVA,1,7.33,102,9658
25083,Nanatsu no Umi no Tico Specials,"Adventure, Slice of Life",Special,2,6.78,137,9659
19797,Nanbo no Monjai! 2: Yankee Gurentai,"Action, Comedy",OVA,1,5,56,9660
19783,Nanbo no Monjai! Yankee Gurentai,"Action, Comedy",OVA,1,6,60,9661
8959,Nanchatte!,"Comedy, Parody",ONA,2,4.06,126,9662
30398,Nani ga Dekiru ka na,Comedy,Movie,1,3.52,101,9663
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy,ONA,2,3.5,33,9664
18631,Naniwa Kinyuu Den: Minami no Teiou,"Comedy, Drama, Seinen",OVA,2,5.18,87,9665
9498,Naniwa Yuukyouden,"Action, Comedy",OVA,1,6,119,9666
19745,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,"Action, Comedy",OVA,1,7.29,72,9667
19753,Naniwa Yuukyouden: Kanketsu-hen,"Action, Comedy",OVA,1,6.88,61,9668
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,"Action, Comedy",OVA,1,7.14,60,9669
19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,"Action, Comedy",OVA,1,7,88,9670
24549,Naniwabushi Daisuki,"Drama, Historical, Sports",Special,1,7,49,9671
29495,Nanja Monja Obake,"Horror, Kids",Special,1,5.43,49,9672
27943,Nano Invaders,"Action, Adventure, Shounen, Super Power",TV,52,7.08,519,9673
33266,Nanocore,Sci-Fi,ONA,10,6.17,163,9674
33271,Nanocore 2nd Season,"Action, Sci-Fi",ONA,Unknown,5.33,163,9675
33272,Nanocore: 2016 New Year Special,Music,Music,1,4.93,102,9676
33279,Nanocore: NG Scenes - Nano&#039;s Daily Life,"Comedy, Sci-Fi",ONA,2,4.5,62,9677
30975,Nanoha,"Drama, Historical, Kids",OVA,1,4.5,52,9678
28695,Nansensu Monogatari Dai Ippen: Sarugashima,Adventure,Movie,1,5.11,126,9679
29715,Nar Doma,Comedy,TV,26,5.02,2124,9680
32276,Nar Doma Manner Movie,Comedy,Movie,1,3.67,65,9681
32275,Nar Doma Special,Comedy,Special,1,8,71,9682
32136,Narara Superboard,"Action, Adventure, Comedy",TV,54,4.83,46,9683
16810,Narara Wondeogongju,"Action, Adventure, Sci-Fi, Space, Super Power",Movie,1,3.25,87,9684
18315,Nareuneun Dwaeji - Haejeok Mateo,"Action, Adventure, Sci-Fi, Shounen",Movie,1,4.38,60,9685
26153,Nat-chan no Akai Tebukuro,"Historical, Kids",Movie,1,8,51,9686
30209,Naze,"Kids, Music",Music,1,4.27,42,9687
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,Movie,1,6.43,507,9688
15211,Nazotoki-hime wa Meitantei♥,"Mystery, Shoujo",OVA,Unknown,5.62,194,9689
5184,Negibouzu no Asatarou,"Adventure, Comedy, Historical",TV,48,7.25,136,9690
25253,Nekketsu Jinmen Inu: Life Is Movie,"Comedy, Mystery, Parody",OVA,3,5.74,256,9691
31361,Neko Enikki,"Comedy, Slice of Life",TV,13,6.67,133,9692
24903,Neko Funjatta,Music,Music,1,4.15,79,9693
5925,Neko Hiki no Ororane,Fantasy,OVA,1,6.72,163,9694
33398,Neko Konogoro,Comedy,TV,Unknown,2.8,186,9695
32999,"Neko mo, Onda-ke","Comedy, Slice of Life",TV,12,3.63,234,9696
32572,Neko Neko Nihonshi,"Historical, Parody",TV,Unknown,5.9,612,9697
23555,Neko no Dayan,"Kids, Magic",TV,52,5.38,297,9698
33727,Neko no Dayan: Fushigi Gekijou,Kids,TV,Unknown,4.25,90,9699
31562,Neko no Dayan: Nihon e Iku,Kids,TV,12,6.5,141,9700
33826,Neko no Kuni no Kenpou,Historical,OVA,1,7.33,20,9701
13497,Neko no Sumu Shima,Drama,Special,1,5,202,9702
23737,Neko Pitcher,"Comedy, Kids, Sports",TV,51,7.13,308,9703
24573,Neko to Nezumi,Comedy,Movie,1,5.57,72,9704
31017,Neko wa Ikite Iru,"Drama, Historical, Kids",Movie,1,7.33,41,9705
29851,Nekoronde Mite ne.,Comedy,ONA,14,3.43,54,9706
29844,Nekoronde TV.,Comedy,TV,12,4.55,46,9707
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance,ONA,1,5.24,255,9708
27843,Nemurenu Yoru no Chiisana Ohanashi,Kids,OVA,3,6.25,53,9709
30217,Neo Faust,Supernatural,Special,1,5.38,138,9710
30409,Nepos Napos,"Fantasy, Kids",TV,26,7.67,38,9711
30864,New Tokyo Ondo,Dementia,Movie,1,3.92,84,9712
23643,Nezumi no Yomeiri,"Fantasy, Kids",Movie,1,4.96,89,9713
27849,Nezumi-kun no Chokki,Kids,OVA,4,7,44,9714
31002,Nibiki no Neko to Genkina Kazoku,"Drama, Kids",OVA,1,7,38,9715
26257,Nidoto Touranai Tabibito,"Drama, Kids",OVA,1,6,60,9716
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Adventure, Fantasy, Kids",TV,26,6.73,133,9717
7713,Nihon Mukashibanashi: Saru Kani,Fantasy,Movie,1,4.88,130,9718
22413,Nihon Mukashibanashi: Warashibe Chouja,Kids,Movie,1,6.44,60,9719
32716,Nihon no Otogibanashi,"Demons, Fantasy, Historical, Kids, Magic, Samurai, Supernatural",OVA,29,4.67,36,9720
12181,Nihon Omoshiro Mukashibanashi,"Comedy, Historical, Parody",TV,12,6.67,131,9721
8890,Nihon-ichi no Otoko no Tamashii,"Comedy, Romance",TV,16,6.64,359,9722
8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",TV,16,6.57,187,9723
4218,Niji ni Mukatte,"Historical, Romance",Movie,1,5.7,151,9724
31004,Niji no Kakehashi,"Drama, Kids",OVA,1,8.2,40,9725
12165,Niji no Kanata e! Shoujo Diana Monogatari,"Historical, Shoujo",Special,1,6.3,136,9726
26215,Niji no Kizuna,"Drama, Kids",OVA,1,6.67,46,9727
19917,Nijuushi no Hitomi,"Drama, Historical",Special,1,6.25,58,9728
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids",TV,40,5.88,62,9729
8953,Nine,"Action, School, Shounen, Sports",Special,1,6.71,228,9730
9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,6.55,151,9731
9244,Nine 3: Kanketsu-hen,"Action, School, Sports",Special,1,6.35,138,9732
9242,Nine: Original Han,"Action, School, Sports",Movie,1,6.47,158,9733
33914,Nineko Gelée: Opening Movie,"Fantasy, Music",Music,1,4.21,65,9734
22325,Ningen Kakumei,Slice of Life,OVA,20,8,86,9735
30999,Ningen no Uta,"Drama, Kids",OVA,1,4.5,38,9736
32788,Ningyo no Hanashi,"Fantasy, Music",Music,1,4.68,66,9737
30177,Ninja Hattori-kun (2012) Special,"Comedy, Kids",Special,1,5.81,86,9738
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,"Adventure, Martial Arts, Super Power",Movie,1,6.04,89,9739
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,"Adventure, Comedy, Martial Arts, Sci-Fi, Super Power",Movie,1,5.76,82,9740
23647,Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,"Comedy, Kids, Martial Arts, Slice of Life",Movie,1,6,108,9741
21493,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,"Comedy, Martial Arts, Slice of Life",Movie,1,5.88,116,9742
33060,Ninja Negizou,"Kids, Music",Music,1,5,40,9743
31517,Ninja-tai Gatchaman ZIP!,"Comedy, Parody",TV,475,5.5,146,9744
21491,Ninjaman Ippei,"Action, Comedy, School, Slice of Life",TV,13,6.56,75,9745
9455,Ninpen Manmaru,"Comedy, Samurai, Shounen",TV,30,6.41,134,9746
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai",Movie,1,5.83,76,9747
28581,Nintama Rantarou no Jishin Youjin Hi no Youjin,"Drama, Kids",OVA,1,6.29,70,9748
28583,Nintama Rantarou no Shouboutai,"Drama, Kids",OVA,1,7,74,9749
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,"Adventure, Comedy, Kids, Space",Special,2,5.75,67,9750
31033,Nintama Rantarou: Dokutake Onsen no Dan,Comedy,Special,1,6.07,91,9751
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Comedy,Special,1,6.67,104,9752
22999,Nippon Tanjou,Historical,TV,5,5.4,62,9753
29900,Nobara,Drama,Movie,1,4.59,70,9754
8777,Nobara no Julie,"Adventure, Drama, Historical, Music",TV,13,5.96,190,9755
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids",OVA,1,6.25,55,9756
28545,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,"Drama, Kids",OVA,1,5.67,51,9757
9303,Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy",Movie,1,5.38,133,9758
26265,Nogiku no Haka,"Drama, Kids, Romance",OVA,1,6.8,58,9759
17601,Non-tan to Issho,Kids,TV,263,6.84,95,9760
7495,Nonki na Tou-san Ryuuguu Mairi,Supernatural,Movie,1,5.5,105,9761
18573,Noobow,"Kids, Slice of Life",TV,26,6.25,64,9762
18575,Noobow: Kieta Medal,"Kids, Slice of Life",OVA,1,5.8,57,9763
18577,Noobow: Na Kokoro,"Kids, Slice of Life",ONA,52,5.6,60,9764
8205,Norabbits&#039; Minutes,"Comedy, Fantasy, Kids",Movie,5,6.13,102,9765
23013,Norakuro,Comedy,TV,26,6,94,9766
30305,Norakuro Compilation OVA,Comedy,OVA,1,5.5,56,9767
30019,Norakuro Ittouhei,Kids,Movie,1,4.44,97,9768
30018,Norakuro Nitouhei,Kids,Movie,1,4.65,102,9769
16393,Norakuro-kun,"Comedy, Mystery",TV,50,7.17,114,9770
3514,Noramimi,Comedy,TV,12,6.9,406,9771
5089,Noramimi 2,Comedy,TV,13,6.48,156,9772
24773,Norasco,"Comedy, Slice of Life",ONA,Unknown,4.75,93,9773
31019,Norasco (TV),"Comedy, Slice of Life",TV,43,5.8,112,9774
31020,Norasco: Cinema Point Card-hen,"Comedy, Slice of Life",Movie,10,6.86,57,9775
33174,Nori P-chan,"Kids, Slice of Life",OVA,1,4.1,35,9776
32904,Norimono Atsumare: Hit Song-shuu,Music,OVA,6,4.17,51,9777
20799,Norman the Snowman: Kita no Kuni no Aurora (Kari),"Fantasy, Kids",Movie,1,7.67,98,9778
28689,Noroma na Jiji,Historical,Movie,1,6.67,51,9779
7836,Notari Matsutarou,Sports,OVA,10,5.59,270,9780
29740,Notteke Explet&#039;s,Kids,TV,26,5.33,38,9781
32633,Nowisee,Music,Music,24,7.64,560,9782
33283,Nude Batter Tetsuo,"Comedy, Sports",ONA,1,3.83,106,9783
22585,Nukko.,Comedy,TV,Unknown,6.4,113,9784
21019,Nunbori,"Fantasy, Kids",TV,26,6.17,60,9785
22849,Nyamen,Comedy,TV,12,5.62,414,9786
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,Special,1,5.35,127,9787
33176,Nyancos: Hello! Our Brilliant Future,"Sci-Fi, Space",OVA,1,3.36,60,9788
33422,Nyancos: Hello! Our Brilliant Future Digest,"Sci-Fi, Space",Special,1,2.91,40,9789
24845,Nyanfuru,"Comedy, Music",TV,Unknown,5.54,159,9790
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,TV,83,6.75,169,9791
24403,Nyanpuku Nyaruma,Comedy,TV,Unknown,4,176,9792
19305,Nyuru Nyuru!! Kakusen-kun,Comedy,TV,25,5.44,280,9793
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,TV,13,5.1,152,9794
16970,Nyuuin Bokki Monogatari: Odaijini!,"Comedy, Ecchi, Seinen",OVA,2,6.53,129,9795
32166,Obaachan no Takaramono,"Kids, Music",Music,1,4.5,39,9796
26033,Obake Entotsu no Uta,"Historical, Kids",Movie,1,6,76,9797
26317,Obake Nagaya,"Comedy, Kids, Supernatural",OVA,1,8.33,42,9798
22991,Obake no Q-Tarou: Susume! 1/100 Daisakusen,"Comedy, Kids, School, Slice of Life, Supernatural",Movie,1,6.6,61,9799
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life",Movie,1,5.6,59,9800
27573,Obasuteyama,Drama,Movie,1,7,57,9801
28101,Obatalian,Comedy,Special,1,4.75,63,9802
20075,Obocchama-kun,"Comedy, Parody",TV,164,6.47,85,9803
34358,Ocha-ken: Hotto Monogatari,"Kids, Slice of Life",TV,13,6.67,29,9804
34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,8,20,9805
28143,Ochou Fujin no Gensou,"Drama, Historical",Movie,1,4.24,156,9806
9070,Oden-kun,Comedy,TV,156,7.36,118,9807
18469,Odoriko Clinoppe,"Comedy, Slice of Life",TV,26,5.75,99,9808
14181,Oedo wa Nemurenai!,"Drama, Fantasy, Historical, Shoujo",OVA,1,6.22,173,9809
31575,Offside,"Action, Drama, Sports",OVA,1,5.5,83,9810
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",OVA,1,6.08,90,9811
7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",TV,26,6.17,201,9812
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",TV,22,6.38,70,9813
18815,Oh! Super Milk-chan Special,"Action, Comedy, Sci-Fi",Special,1,5.93,178,9814
19897,Ohayo! Spank (Movie),"Comedy, Romance, Slice of Life",Movie,1,6.57,97,9815
34234,Ohayou! Kokekkou-san,Comedy,TV,Unknown,2.75,61,9816
8415,Oi! Ryouma,"Adventure, Drama, Historical",TV,39,6.48,176,9817
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",TV,103,7.77,250,9818
16730,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life",Movie,1,7.09,142,9819
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1,5,94,9820
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,"Historical, Kids",OVA,1,5.17,47,9821
16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,5.64,78,9822
31672,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,3.67,51,9823
13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,4.41,128,9824
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1,5.5,46,9825
30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1,8,40,9826
32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,4.78,37,9827
30997,Ojiichan no Tomato,"Drama, Kids",OVA,1,6.5,37,9828
30943,Ojiichan wa Boku no Hero,"Drama, Kids",OVA,1,8.4,101,9829
23865,Ojisan Kaizou Kouza,Comedy,Movie,1,6.43,60,9830
26145,Okaachan Gomen ne,"Historical, Kids",Movie,1,9,47,9831
26155,Okaasan no Ki,"Historical, Kids",OVA,1,5,42,9832
30978,Okaasan no Yasashii te,"Drama, Kids",OVA,1,8,38,9833
26315,"Okaasan, Nakanaide","Drama, Kids",OVA,1,8,49,9834
10353,Okama Hakusho,"Comedy, Seinen",OVA,3,5.67,183,9835
19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,OVA,1,5.31,92,9836
8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",TV,34,6.9,128,9837
4220,Okon Joururi,"Drama, Fantasy, Historical",Movie,1,6.06,177,9838
30158,Okore!! Nonkuro,Kids,Special,1,3.93,52,9839
26143,Okori Jizou,"Historical, Kids",Movie,1,8.33,52,9840
32472,Okoru yo!,"Kids, Music",Music,1,5,37,9841
22275,OL Kaizou Kouza,"Comedy, Slice of Life",OVA,1,6.07,107,9842
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",TV,39,6.89,81,9843
29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power",TV,32,5.25,240,9844
26197,Omedetou Jesus-sama,"Historical, Kids",OVA,1,5.67,68,9845
33888,Omoi Au Christmas 2011,Fantasy,Special,3,4.67,35,9846
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi",TV,26,5.68,195,9847
33343,Omusubi Kororin,"Fantasy, Kids",Movie,1,3.33,41,9848
8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,1,5.4,98,9849
31057,Onaka Hime,Fantasy,ONA,3,4.5,175,9850
7531,Onbu Obake,Supernatural,Movie,1,6.08,97,9851
32763,One and Three Four,Music,Music,1,4.51,89,9852
14947,Onegai My Melody: Yuu &amp; Ai,"Comedy, Fantasy",Movie,1,5.73,271,9853
29435,Ongaku Sekai Ryokou,"Kids, Music",TV,Unknown,2.67,45,9854
29403,Oni Keibu Anpan,"Kids, Police",Special,2,5.75,40,9855
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",Movie,1,6.21,131,9856
29795,Onigakure Yama no Soba no Hana,"Demons, Historical, Kids",Movie,1,5.81,91,9857
28115,Onigara,"Demons, Kids",OVA,1,6.4,64,9858
22541,Oniku Daisuki! Zeushi-kun,Comedy,TV,12,4.98,150,9859
28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,ONA,6,5.05,92,9860
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,1,4.31,63,9861
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,"Action, Adventure",OVA,1,5.25,76,9862
20085,Only You: Viva! Cabaret Club,Comedy,TV,15,6.8,75,9863
32225,Onpu,"Kids, Music",Movie,1,5.1,43,9864
29275,Ooedo Torimonochou: Nezumi Kozou,"Historical, Kids, Mystery",OVA,1,8,41,9865
28113,Ooi! Adacchii!,"Historical, Kids",OVA,1,7.5,53,9866
29888,Ooi! Hanimaru,"Kids, Music",Music,1,3.84,77,9867
17521,Ookami Shounen Ken,"Adventure, Kids",TV,86,5.65,164,9868
23007,Ookami Shounen Ken (Movie),"Adventure, Kids",Movie,1,4,73,9869
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"Adventure, Kids",Movie,1,6.57,85,9870
23645,Ookami to Nanahiki no Ko Yagi,"Fantasy, Kids",OVA,1,6.8,60,9871
21539,Oraa Guzura Dado,"Comedy, Kids",TV,52,6.63,87,9872
29053,Orangutan,"Kids, Music",Music,1,4.16,98,9873
9338,Ore no Sora Keiji-hen,"Action, Drama, Police",OVA,2,6,131,9874
19831,Ore wa Chokkaku,Comedy,TV,36,7.13,102,9875
25809,Ore-tachi Ijiwaru Kei,Comedy,TV,14,5.71,101,9876
27389,"Ore-tachi, Tomodachi!","Fantasy, Kids",OVA,1,6.25,53,9877
8999,Origami Warriors,"Action, Adventure",TV,52,7.15,143,9878
30065,Osamishi Tani no Wakare Uta,"Historical, Music",Movie,1,3.95,102,9879
22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids,OVA,1,5.05,81,9880
23267,Osaru no Tairyou,Slice of Life,Movie,1,4.36,111,9881
3362,Oshare Majo Love and Berry: Shiawase no Mahou,Magic,Movie,1,5.83,398,9882
9866,Oshin,Drama,Movie,1,7.96,221,9883
29796,Oshizuka ni,Kids,Movie,1,4.08,94,9884
33154,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller",ONA,11,6.08,250,9885
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,6.29,193,9886
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,"Comedy, Historical",OVA,1,6.4,191,9887
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,Movie,1,6.52,224,9888
34238,Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody",Special,1,7.55,2525,9889
20023,Otanoshimi Anime Gekijou,Comedy,TV,26,6.83,62,9890
30025,Otenki Boys,"Kids, Super Power",TV,30,6.33,39,9891
23181,Otogi Banashi: Bunbuku Chagama,Kids,Movie,1,6.33,85,9892
14213,Otogi Manga Calendar,Historical,TV,312,6.11,146,9893
17675,Otogi no Sekai Ryokou,Adventure,Movie,1,5.5,67,9894
23011,Otoko Doahou! Koushien,"Action, Sports",TV,156,6.6,86,9895
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",TV,156,7.2,158,9896
29635,Otoko to Onna to Inu,"Comedy, Romance",Movie,1,4.4,109,9897
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,"Comedy, Romance",Special,1,5.78,78,9898
17903,Otokogi,Seinen,OVA,3,5.83,88,9899
33414,Otona no Ikkyuu-san,"Comedy, Historical",Special,3,5,67,9900
32073,Otoshidama,"Kids, Music",Music,1,4,39,9901
23515,Otsuki-sama to Oujo,Fantasy,OVA,1,6.2,68,9902
29922,Ou-sama Ninatta Kitsune,,Movie,1,4.16,74,9903
7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",TV,52,6.57,287,9904
29399,Ousama Monogatari,"Adventure, Kids",TV,Unknown,5.6,101,9905
7526,Ousama no Shippo,Fantasy,Movie,1,5.64,107,9906
30905,Owanko,Comedy,ONA,7,5.17,65,9907
28089,Oyo Neko Bunyan,"Comedy, Kids",TV,31,6,51,9908
33175,Oyone to Mattsan: Ai no Uta,"Music, Romance",OVA,1,5.71,39,9909
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Drama, Fantasy, Kids",OVA,1,8.33,36,9910
33618,Ozmafia!! Special,"Historical, School, Shoujo",Special,1,4.35,574,9911
20185,Pa-Pa-Pa the ★ Movie: Perman,"Adventure, Comedy",Movie,1,6.73,111,9912
29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,"Adventure, Comedy, Kids, Super Power",Movie,1,6.75,77,9913
13165,Paboo &amp; Mojies,Kids,TV,52,4,113,9914
28595,Pac-World,"Adventure, Comedy, Sci-Fi",TV,52,5.47,212,9915
7960,Pachislo Kizoku Gin,"Action, Game",TV,23,6.44,223,9916
33238,Padak Padak,Drama,Movie,1,6.5,62,9917
13463,Panda no Taputapu,Kids,TV,Unknown,6.55,131,9918
29487,Paniponi,"Kids, Slice of Life",TV,Unknown,4.75,55,9919
32842,Panpaka Pants,"Comedy, Kids",TV,Unknown,4.17,67,9920
29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,"Adventure, Kids",Movie,1,6.17,70,9921
30417,Panpaka Pants O-New!,"Comedy, Kids",TV,26,3.6,131,9922
33002,Panpaka Pants W-O-New!,"Comedy, Kids",TV,Unknown,4.5,85,9923
10953,Pants Pankurou,"Comedy, Kids, Slice of Life",TV,85,6.38,71,9924
28073,Papa Mama Bye Bye,"Historical, Kids",Movie,1,6,56,9925
26133,Paper Cranes Story: Kenta to Maiko,"Fantasy, Historical, Kids",OVA,1,8,47,9926
30403,Paper Film,Comedy,Movie,1,3.33,102,9927
29727,Paradise,"Adventure, Psychological, Space",Movie,1,7.88,141,9928
3879,Paris no Isabelle,"Drama, Historical",TV,13,6.19,216,9929
29459,Pata Pata Mama,"Kids, Music",Music,1,3.93,85,9930
22591,Patalliro Saiyuuki! Special,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",Special,1,5.75,183,9931
